,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
400,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9945,9945,994500,249274156.6,248849906.3,248849727.5,249247553.6
401,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20024,20024,2002400,500170107.7,406860421.5,339512548.8,478965202.1
402,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30005,30005,3000500,752989794.4,713290454.7,686275100,750335923.5
403,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40033,40033,4003300,1000702812,836479311.6,707762993.8,967466380.6
404,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50208,50208,5020800,1252889304,1153387393,1069019712,1242663849
405,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59806,59806,5980600,1497479632,1363245265,1247508146,1482154190
406,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70342,70342,7034200,1759596448,1613869019,1484502766,1744108922
407,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79762,79762,7976200,1993651830,1886585748,1791582590,1986143863
408,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89983,89983,8998300,2246201003,2219875558,2202849971,2245764216
409,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100142,100142,10014200,2502805994,2215449517,1974827531,2462404811
410,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109795,109795,10979500,2743705693,2728374147,2719990600,2743553736
411,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119700,119700,11970000,2988097227,2666828531,2391648447,2945739750
412,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129714,129714,12971400,3247778128,2792252160,2412752703,3169681633
413,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139632,139632,13963200,3489296812,3245661204,3021800842,3467464287
414,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150083,150083,15008300,3752356343,3650332782,3555644392,3748645207
415,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159727,159727,15972700,3988980138,3962991000,3945938264,3988739531
416,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170087,170087,17008700,4260821444,3968093986,3703303433,4235673520
417,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179784,179784,17978400,4505667593,4136922087,3812165319,4468323767
418,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190088,190088,19008800,4747497292,4530458134,4335449967,4735207929
419,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200243,200243,20024300,5005721527,4273045351,3678070391,4877953065
420,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9989,9989,998900,249173673,224730473.4,207851845.7,245574249.7
421,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20099,20099,2009900,501994548.2,365785710.8,272393374.6,456922556.1
422,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29967,29967,2996700,748038543.5,701881764.9,662791544.2,744013813
423,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40060,40060,4006000,1000496197,929836182.7,872359565.2,994075425.4
424,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49938,49938,4993800,1248303995,1131697479,1037851179,1235130262
425,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60211,60211,6021100,1505601347,1442279011,1389638110,1502070016
426,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70035,70035,7003500,1755117383,1657835219,1571911060,1748151994
427,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79721,79721,7972100,1988448027,1849534633,1733878829,1976491414
428,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89966,89966,8996600,2250972840,2014098298,1821457418,2221339761
429,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99970,99970,9997000,2497710148,2496165327,2496124588,2497700292
430,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110202,110202,11020200,2752328431,2506445615,2292034941,2724709686
431,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120080,120080,12008000,3008346586,3001658284,3001242824,3008310825
432,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130102,130102,13010200,3254741810,2946001909,2680938393,3218620951
433,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140112,140112,14011200,3494760022,3047269419,2676389150,3425741765
434,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150254,150254,15025400,3752590351,3115973175,2608728287,3622484134
435,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159854,159854,15985400,3992442682,3818583061,3656565569,3982697678
436,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169941,169941,16994100,4246532987,3775314466,3361294943,4181609453
437,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180111,180111,18011100,4501926664,4138473446,3815636537,4465768155
438,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190229,190229,19022900,4755556442,4434902196,4140429301,4728004547
439,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200391,200391,20039100,5007216669,4737359259,4486921245,4988762588
440,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9943,9943,994300,247031291.1,202140311.4,170449669.1,236059648.5
441,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20045,20045,2004500,501516562.8,401085293.6,329166286,477050984.4
442,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29899,29899,2989900,745895457.9,651798335.2,580041346.5,731227100.2
443,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39987,39987,3998700,997973355.6,929357441.4,869681156.8,991556772.5
444,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49970,49970,4997000,1252833678,1155833977,1070996478,1243084179
445,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60145,60145,6014500,1507105588,1339047340,1195370015,1483533431
446,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69876,69876,6987600,1745422779,1703236277,1669733516,1744018814
447,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79801,79801,7980100,1990774331,1888036182,1796551423,1983849821
448,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90239,90239,9023900,2249467550,1983463775,1760966237,2210710281
449,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99794,99794,9979400,2490600040,2318863870,2169013013,2475579027
450,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109843,109843,10984300,2748024081,2690797435,2641948496,2746423311
451,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120135,120135,12013500,3004512869,2553784265,2197416660,2924263442
452,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130200,130200,13020000,3254929975,3211997032,3177768916,3254151233
453,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140108,140108,14010800,3496114933,3393920589,3301913818,3492195626
454,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149645,149645,14964500,3745587090,3682843361,3626991504,3744151022
455,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159902,159902,15990200,4000778294,3413560912,2931526594,3896476606
456,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169825,169825,16982500,4249863041,3940654375,3664592685,4222117505
457,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179606,179606,17960600,4492178833,4353631462,4228979170,4486727933
458,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189700,189700,18970000,4743842143,4519809155,4312662431,4730443482
459,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199912,199912,19991200,4988993153,4121933375,3442408161,4809505715
460,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10003,10003,1000300,249442875.9,141960701.7,84089510.28,193832369.9
461,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20067,20067,2006700,506823477.9,418095263.4,352130208.7,487645233
462,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29917,29917,2991700,750590161.2,635344941.5,543794546.1,728520122
463,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39924,39924,3992400,995460084.1,842174882.6,721890463,966881359.6
464,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49787,49787,4978700,1245863215,1148890146,1067212092,1236254114
465,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60048,60048,6004800,1500142625,1062461184,773302866.5,1351560850
466,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69952,69952,6995200,1746930615,1655282547,1574564467,1740633402
467,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80081,80081,8008100,2004259194,1832407378,1683667953,1985753731
468,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90075,90075,9007500,2251962085,2128943276,2018336892,2243364238
469,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100019,100019,10001900,2500768485,2328295281,2173850051,2485477012
470,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109966,109966,10996600,2749403294,2687963939,2637353144,2747637286
471,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119935,119935,11993500,2998343448,2856615863,2734354732,2990077906
472,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130057,130057,13005700,3252678299,2961366450,2705964278,3220631156
473,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140067,140067,14006700,3496871579,3351959062,3223605862,3489347374
474,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149968,149968,14996800,3745819135,3262984219,2859081468,3670298434
475,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159777,159777,15977700,4000919674,3530821267,3129306012,3932967870
476,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170394,170394,17039400,4261302388,4024673873,3813980060,4245263116
477,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180253,180253,18025300,4501495881,4246064208,4017406872,4483499995
478,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190023,190023,19002300,4746874317,4554503017,4376474113,4736974113
479,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200160,200160,20016000,5001877550,4621559143,4288537658,4966674991
480,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10054,10054,1005400,252030100.2,168259190.6,114410829.6,217016054.7
481,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20077,20077,2007700,504859305.5,336283093.1,231596502.3,439399745.1
482,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30060,30060,3006000,751062909.3,725153416.5,707643504.1,749775135.8
483,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40050,40050,4005000,999566123.3,809469583.8,666384093.6,955638046.5
484,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50103,50103,5010300,1251768405,1040442627,876266133.9,1208470817
485,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60286,60286,6028600,1510220037,1408333405,1317403265,1501185534
486,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70229,70229,7022900,1754333816,1680161107,1620024000,1750397311
487,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79866,79866,7986600,1996940649,1770740794,1579004689,1964779208
488,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89890,89890,8989000,2251799237,2130858839,2026068258,2243714341
489,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99876,99876,9987600,2499491613,2324580877,2170870372,2484127676
490,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110120,110120,11012000,2750486158,2376851270,2070534541,2688959494
491,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119793,119793,11979300,2996573662,2959790757,2929097037,2995910198
492,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130404,130404,13040400,3257644807,3210311710,3172524185,3256715858
493,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140062,140062,14006200,3499042776,3367674456,3252291794,3492928157
494,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149857,149857,14985700,3749095802,3340248581,2998861950,3695542580
495,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160008,160008,16000800,3997359063,3870734899,3755050009,3992187676
496,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169836,169836,16983600,4246699190,3463821320,2863187728,4075873425
497,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180323,180323,18032300,4507604026,4259661466,4035486667,4490490702
498,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189678,189678,18967800,4743063647,4561542816,4397548303,4734307983
499,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200009,200009,20000900,4996678496,4318053802,3754969898,4885200008
500,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10013,10013,1001300,251240307.8,206869571.4,175583351.5,241096757
501,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20079,20079,2007900,501948313.1,453689074.2,416710815.5,495703991.1
502,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30043,30043,3004300,750012469.1,702315264.2,662952763.3,745795665.8
503,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40014,40014,4001400,1000290421,883305625.9,786182539.3,982950811
504,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50014,50014,5001400,1248758513,1199277336,1157925637,1246089572
505,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59922,59922,5992200,1503825745,1484174370,1471953182,1503414664
506,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70090,70090,7009000,1754296302,1556134851,1387727372,1726359139
507,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80130,80130,8013000,1999078918,1960860358,1929385469,1998014850
508,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89990,89990,8999000,2251247489,2219684271,2195876057,2250617592
509,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99889,99889,9988900,2499344070,2421822498,2351435762,2496057984
510,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109483,109483,10948300,2741310093,2488783185,2266449324,2712013111
511,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120308,120308,12030800,3006453613,2973964176,2949718808,3005958701
512,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129819,129819,12981900,3249587384,3127103231,3019310537,3243732414
513,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139814,139814,13981400,3496315084,2948399417,2503002998,3391940930
514,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150155,150155,15015500,3755164768,3542938773,3349750753,3740004281
515,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160060,160060,16006000,3998077620,3800905499,3623624025,3985922760
516,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170189,170189,17018900,4255453986,4091391314,3943435910,4247498393
517,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179965,179965,17996500,4505048025,4077911387,3706959118,4455379613
518,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190006,190006,19000600,4754669259,4047824912,3470816574,4628936984
519,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199907,199907,19990700,4991096909,4735839328,4502973964,4974589927
520,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10002,10002,1000200,250597063,227345537.6,215214375.4,247757153.5
521,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19936,19936,1993600,498510799.6,450056451.7,412021249.6,492097789.4
522,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30072,30072,3007200,754097367.1,714545320.8,683593110.7,751160159.9
523,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40003,40003,4000300,1000586853,882155934,785939346.5,983058743.4
524,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50125,50125,5012500,1252562360,1162003612,1084924393,1244105005
525,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59993,59993,5999300,1499355653,1258493341,1066562768,1452289072
